ID;NPRO;DPRO;TVEH;ZDOC;REEM;CPRO;CORT;UBIC;STOC;PCUR;PEND;DIFE;FUEN;FUSA;BPCL;BPNC;PDUM;PDUA;FAM1;FAMI;NPRV;CADU
8464;7704001970;PLATINA AR IZQ    73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;341;11;622
8465;7704001971;PLATINA AR DER.   73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;341;11;622
8466;7704001982;EMBELL  IZQUIERDO.      73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;341;11;622
8467;7704001983;EMBELL  DER.      73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;341;11;622
8468;7704002006;BISAGRA COMPTA.AR 73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;12634;8212.1;4421.9;0;0.65;995;11;328
8469;7704002011;CAPUCHON TUERC:73/42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1063;690.95;372.05;0;0.65;105;11;637
8470;7704002027;ARO FARO IZQUIERDO.     73;73;;;SS8;1111;27-0204;5;0;0;0;1996-04-01;1997-11-21;35518;23086.7;12431.3;2312.71;0.65;338;11;169
8471;7704002028;ARO FARO DER.     73;73;;;SS8;1111;23-0404;4;0;0;0;1997-09-29;1997-07-28;21667;14083.55;7583.45;2606.36;0.65;338;11;169
8472;7704002029;PARRILLA CENTRAL  73;73;;;OO8;1171;39-0303;6;0;0;0;1996-03-03;1996-03-03;34922;10476.6;24445.4;2358.14;0.3;338;11;169
8473;7704002058;SOPORTE CAJA D/43/75;75;;;;1111;10-0407;1;0;0;0;1998-09-22;1998-10-08;13936;9058.4;4877.6;2579.73;0.65;;11;
8474;7704002215;INYECT LPB. 63/73/42;63/73/42;;;;1111;3-0808;4;0;0;0;1998-07-07;1998-10-28;20030;13019.5;7010.5;2186.02;0.65;877;11;553
8475;7704002218;SOPORTE MANGUERA  19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;678;440.7;237.3;0;0.65;465;11;325
8476;7704002225;GUAYA CAPOT    73/42;42;;;;1111;56-0504;4;0;0;0;1996-09-10;1997-10-07;19837;12894.05;6942.95;2351.87;0.65;733;11;
8477;7704002236;DEPOSITO LPB.  73/42;73/42;;;;1111;1-0109;5;0;0;0;1996-07-11;1996-07-11;20373;13242.45;7130.55;0;0.65;875;11;118
8478;7704002237;FILTRO DEPOSITO   19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;14100;9165;4935;0;0.65;991;11;361
8479;7704002263;BUJE RUEDA        63;63;;7701204667;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;119;11;685
8480;7704002269;GUAYA FRENO MANO  63;63;;;NV2;1121;24-0402;1;0;0;0;1997-01-27;1997-01-27;14688;8812.8;5875.2;1260.38;0.6;824;11;
8481;7704002279;GUAYA EMBRAG. 63/43;43;;;;1521;62-0402;3;0;0;0;1998-08-03;1998-06-12;22578;13546.8;9031.2;2346.82;0.6;825;11;
8482;7704002282;GUAYA EMBRAGUE    41;41;;;;1521;23-0102;2;0;0;0;1998-07-07;1998-10-13;23345;14007;9338;2427.26;0.6;825;11;232
8483;7704002372;GUAYA ACELERADOR  51;51;;;;1521;;0;0;0;0;1980-01-01;1980-01-01;14054;8432.4;5621.6;0;0.6;826;11;232
8484;7704002415;JUNTA TAPA TRAS   73;73;;;NV1;1111;11-0504;10;0;0;0;1998-08-03;1998-09-21;3371;2191.15;1179.85;381.87;0.65;971;11;157
8485;7704002484;SOPORTE           96;96;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5493;3570.45;1922.55;0;0.65;36;11;637
8486;7704002509;SOPORTE ESCAPE 47/96;96;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;4521;2938.65;1582.35;0;0.65;36;11;637
8487;7704002515;PARABRISAS        T4;T4;;;;1111;49-0101;7;0;0;0;1998-10-21;1998-10-21;157032;102070.8;54961.2;21539.57;0.65;851;13;214
8488;7704002533;BUJE PALANCA   43/63;63;;;NV2;1111;13-0506;2;0;0;0;1998-10-31;1997-10-07;5184;3369.6;1814.4;527.94;0.65;993;11;
8489;7704002578;BUJE CAJA         21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;4363;2835.95;1527.05;0;0.65;993;11;274
8490;7704003006;PROTECTOR IZQUIERDO. 73/42;73/42;;;NV1;1111;36-0103;1;0;0;0;1997-12-10;1997-12-10;224604;145992.6;78611.4;0;0.65;405;11;619
8491;7704003007;PROTECTOR DER. 73/42;73/42;;;NV1;1111;36-0303;1;0;0;0;1998-10-31;1997-08-18;141501;91975.65;49525.35;0;0.65;405;11;619
8492;7704003034;PLATINA TRAS DERE 53;53;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;29664;19281.6;10382.4;0;0.65;341;11;637
8493;7704003035;PLATINA TRAS IZQU 53;53;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;29664;19281.6;10382.4;0;0.65;341;11;637
8494;7704003263;OBTURADOR CAPOT   73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2147;1395.55;751.45;0;0.65;997;11;166
8495;7704003389;SOPORTE IZQUIERDO.      73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2868;1864.2;1003.8;0;0.65;997;11;169
8496;7704003390;SOPORTE DER.      73;73;;;NV2;1111;12-0906;2;0;0;0;1997-03-04;1998-09-24;3024;1965.6;1058.4;307.09;0.65;997;11;169
8497;7704003484;OBTURADOR RETROV. 73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5730;3724.5;2005.5;0;0.65;978;11;169
8498;7704003503;PLATINA TRAS DER  63;63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;20099;13064.35;7034.65;0;0.65;283;11;325
8499;7704003504;PLATINA DEL IZQ   63;63;;;NV2;1111;33-0303;1;0;0;0;1997-07-30;1997-07-30;21168;13759.2;7408.8;1634.3;0.65;283;11;325
8500;7704003650;PLATINA IZQUIERDO.TECHO 73;73;;;;1111;62-0303;1;0;0;0;1998-08-03;1998-09-24;15261;9919.65;5341.35;1639.46;0.65;341;11;325
8501;7704003651;PLATINA DER.TECHO 73;73;;;;1111;62-0302;1;0;0;0;1998-08-03;1998-09-24;15261;9919.65;5341.35;1672.61;0.65;341;11;325
8502;7704003710;MANILLA ELEVA V.  73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;14858;9657.7;5200.3;0;0.65;310;11;325
8503;7704003711;MANILLA INF CENIZ 42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;19053;12384.45;6668.55;0;0.65;315;11;688
8504;7704003714;PARRILLA FRONTAL  63;63;;;;1111;36-0102;1;0;0;0;1998-09-10;1998-09-24;47628;30958.2;16669.8;5248.72;0.65;338;11;169
8505;7704003725;PLATINA DEL DER   63;63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;20099;13064.35;7034.65;0;0.65;283;11;679
8506;7704003731;BOLA PALANCA      73;73;;;;1111;5-0805;3;0;0;0;1998-06-08;1998-04-02;35007;22754.55;12252.45;3990.86;0.65;77;11;661
8507;7704003829;GUAYA ESTAR 96/73/42;42;;;;1111;4-0809;1;0;0;0;1998-07-07;1998-10-06;24394;15856.1;8537.9;2694.89;0.65;879;11;232
8508;7704003905;MANGUERA          21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;20214;13139.1;7074.9;0;0.65;823;13;148
8509;7704003919;MANILLA PTA    73/42;42;;;;1111;20-0201;4;0;0;0;1997-07-09;1998-10-01;25614;16649.1;8964.9;1500.28;0.65;311;11;325
8510;7704003958;MANGUERA FRENO    19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;20214;13139.1;7074.9;0;0.65;823;11;148
8511;7704003961;MANGUERA FRENO    19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;20214;13139.1;7074.9;0;0.65;823;11;148
8512;7705001085;BOCINA            73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2096;1362.4;733.6;0;0.65;993;11;550
8513;7705001094;BOCINA SENSOR  51/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1972;1281.8;690.2;0;0.65;991;11;466
8514;7705001131;BUJE RAMPA CINT   TW;TW;;;;1111;2-0905;1;0;0;0;1997-09-29;1997-07-04;3082;2003.3;1078.7;351.07;0.65;993;11;637
8515;7705001135;BOCINA ARRANQUE   42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1690;1098.5;591.5;0;0.65;991;11;466
8516;7705001205;EJE MESETA     26/96;96;;;NV2;1111;12-0506;2;0;0;0;1980-01-01;1980-01-01;3888;2527.2;1360.8;408.05;0.65;994;11;685
8517;7705001210;BOCINA SEPARAD 63/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1750;1137.5;612.5;0;0.65;400;11;0
8518;7705001293;SEPARADOR TORNILL.19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1201;780.65;420.35;0;0.65;461;11;268
8519;7705001294;ESPACIADOR        21;21;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;2139;1283.4;855.6;0;0.6;572;11;652
8520;7705001303;TORNILLO BISAGRA  21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2760;1794;966;0;0.65;400;11;253
8521;7705001316;PASADOR           21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3430;2229.5;1200.5;0;0.65;994;11;259
8522;7705001368;BOCINA MOTOR      21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1184;769.6;414.4;0;0.65;461;11;462
8523;7705001417;SOPORTE ALTENADOR TW;TW;;;;1111;1-0406;3;0;0;0;1997-12-18;1998-06-20;1526;991.9;534.1;189.43;0.65;400;11;463
8524;7705002003;SOPORTE DE EMBRAG 21;21;;;;1111;11-0807;64;0;0;0;1998-08-03;1998-10-20;2149;1396.85;752.15;163.93;0.65;400;11;274
8525;7705002048;BOCINA SOP.GATO   41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;995;11;
8526;7705002060;JUNTA MOT LPB. 73/42;73/42;;;;1411;12-0506;3;0;0;0;1997-01-28;1998-10-28;1693;1100.45;592.55;159.86;0.65;978;11;157
8527;7705002061;RETEN GUANTERA    73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2385;1550.25;834.75;0;0.65;997;11;172
8528;7705002073;BOCINA PEDAL      73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1972;1281.8;690.2;0;0.65;994;11;
8529;7705005006;SOPORTE MANGUERA  21;21;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;3928;2356.8;1571.2;0;0.6;973;11;274
8530;7705005078;SOPORTE RALENTI   22;22;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3668;2384.2;1283.8;0;0.65;991;11;274
8531;7705005104;SOPORTE MANG FILT 21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3068;1994.2;1073.8;0;0.65;981;11;259
8532;7705005127;SOPORTE MANGUERA  21;21;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;5832;3499.2;2332.8;0;0.6;973;11;274
8533;7705005153;ABRAZADERA;TW/B5/21;;;OO8;1151;2-0705;3;0;0;0;1998-06-08;1998-10-26;2334;1167;1167;272.85;0.5;0;11;
8534;7705005229;SOPORTE DEPOSITO  19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;7974;5183.1;2790.9;0;0.65;774;11;325
8535;7705008020;GRAPA FIJ.MALETA TW;TW;;;;1111;11-0405;9;0;0;0;1998-09-10;1998-10-30;934;607.1;326.9;151.31;0.65;;11;
8536;7705010000;TAPON CAMARA   63/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1150;747.5;402.5;0;0.65;991;11;373
8537;7705010006;BOCINA BLOQ 96/63/21;21;;;OO8;1171;2-0605;16;0;0;0;1997-01-21;1997-09-22;1935;580.5;1354.5;185.62;0.3;469;11;463
8538;7705010014;BOCINA ARBOL LEVAS96;96;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;10749;6986.85;3762.15;0;0.65;991;11;463
8539;7705010021;BOCINA            41;41;;;OO8;1171;2-0406;3;0;0;0;1998-10-31;1998-01-27;6346;1903.8;4442.2;393.32;0.3;978;11;478
8540;7705010044;SEPARADOR DE CAJA.B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2382;1548.3;833.7;0;0.65;993;11;652
8541;7705010056;BOCINA BLOQ 41/73/42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;972;631.8;340.2;0;0.65;469;11;373
8542;7705010078;SEPARADOR BLOQUE  19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3430;2229.5;1200.5;0;0.65;469;11;373
8543;7705010084;OBTURADOR PASADOR 21;21;;;;1111;3-0806;1;0;0;0;1980-01-01;1980-01-01;4790;3113.5;1676.5;0;0.65;978;11;325
8544;7705010087;ESPACIAD CAJA  73/42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2334;1517.1;816.9;0;0.65;400;11;466
8545;7705010093;BOCINA            73;73;;;;1111;2-0106;12;0;0;0;1998-04-21;1998-08-04;4612;2997.8;1614.2;562.98;0.65;978;11;466
8546;7705010101;BUJE CAJA         21;21;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;975;11;637
8547;7705010121;GUIA CARTER       21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1690;1098.5;591.5;0;0.65;991;11;652
8548;7705010126;BOCINA BLOQ 41/63/21;21;;;OO8;1171;1-0106;14;0;0;0;1997-01-27;1997-01-27;1572;471.6;1100.4;152.2;0.3;469;11;466
8549;7705010142;BOCINA BOMBA ACET.B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1704;1107.6;596.4;0;0.65;469;11;538
8550;7705010146;SEPARADOR      63/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1537;999.05;537.95;0;0.65;469;11;373
8551;7705010168;SEPARADOR COMP.   B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2131;1385.15;745.85;0;0.65;469;11;169
8552;7705015003;RESORTE DE VAL 63/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1509;980.85;528.15;0;0.65;404;11;361
8553;7705015116;RESORTES         T4;T4;;;;1111;12-0205;10;0;0;0;1998-08-05;1998-08-05;1468;954.2;513.8;131.07;0.65;401;11;
8554;7705015117;RESORTE SELECTOR  41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;4218;2741.7;1476.3;0;0.65;993;11;268
8555;7705015125;RESORTE TENSOR 63/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2800;1820;980;0;0.65;404;11;268
8556;7705015131;RESORTE EJE RETRO 41/21;41/21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;73;11;268
8557;7705015138;RESORTE SELECTOR  73;73;;7705015301;;1111;3-0905;5;0;0;0;1997-09-29;1998-09-10;2903;1886.95;1016.05;284.41;0.65;171;11;268
8558;7705015165;RESORTE           21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1628;1058.2;569.8;0;0.65;993;11;268
8559;7705015174;RESORTE           21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;993;11;268
8560;7705015212;RESORTE AJUSTADOR 21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3194;2076.1;1117.9;0;0.65;401;11;268
8561;7705015224;RESORTE           T4;T4;;;OO8;1161;2-0405;1;0;0;0;1997-08-19;1997-05-29;1628;651.2;976.8;184.8;0.4;0;11;
8562;7705015228;RESORTE           21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2280;1482;798;0;0.65;171;11;268
8563;7705015301;RESORTE SELECTOR 73;73;EX 7705015138;;GG8;1111;6-0705;10;0;0;0;1998-06-08;1998-06-08;2413;1568.45;844.55;96.28;0.65;171;11;
8564;7705016017;RESORTE           73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;438;284.7;153.3;0;0.65;171;11;268
8565;7705026067;MANG.T PURGA-BOMB 70;70;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;48548;31556.2;16991.8;0;0.65;975;11;148
8566;7705026079;MANGUERA          63;63;;;;1111;35-0302;2;0;0;0;1998-05-07;1998-02-27;29331;19065.15;10265.85;2618.32;0.65;730;13;148
8567;7705026192;MANGUERA MULTIPLE B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;12673;8237.45;4435.55;0;0.65;975;11;148
8568;7705026252;MANGUERA 1M       63;63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;991;11;142
8569;7705026253;MANGUERA          21;21;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;12884;7730.4;5153.6;0;0.6;975;13;148
8570;7705026254;MANGUERA TANQ  73/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;16615;10799.75;5815.25;0;0.65;975;11;142
8571;7705026323;MANGUERA CALEFACC 63;63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;10206;6633.9;3572.1;0;0.65;549;13;148
8572;7705026440;MANGUERA TANQ  47/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;27742;18032.3;9709.7;0;0.65;544;11;148
8573;7705026443;MANGUERA  A/A     73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;12102;7866.3;4235.7;0;0.65;510;11;148
8574;7705026581;MANGUERA VACON    42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;22399;14559.35;7839.65;0;0.65;975;11;148
8575;7705026798;MANGUERA          21;21;;;;1121;5-0707;12;0;0;0;1998-07-03;1998-10-20;11499;6899.4;4599.6;2598;0.6;549;13;148
8576;7705028074;CHAPA PROTECTOR   21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1823;1184.95;638.05;0;0.65;995;11;169
8577;7705029020;CHAVETA PTA DER   21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3362;2185.3;1176.7;0;0.65;995;11;259
8578;7705029021;CHAVETA PTA TRAS  21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3348;2176.2;1171.8;0;0.65;441;11;568
8579;7705030016;RACCORD MANGUERA  T4;T4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;21254;13815.1;7438.9;0;0.65;991;11;115
8580;7705030025;RACCOR 3 VOCAS    42;42;;;;1111;3-0406;2;0;0;0;1998-06-16;1998-07-10;2571;1671.15;899.85;248.12;0.65;878;11;115
8581;7705030057;TE DEL PURGADOR   41;41;;;GG8;1111;3-0405;23;0;0;0;1998-06-08;1998-02-03;3865;2512.25;1352.75;431.77;0.65;48;11;115
8582;7705030058;CONEXION MANGUERA 63;63;;;;1111;1-0505;6;0;0;0;1998-06-08;1998-07-02;3865;2512.25;1352.75;462.21;0.65;48;11;115
8583;7705030059;CONEXION MANGUERA 21;21;;;NV1;1111;3-0405;6;0;0;0;1998-08-03;1998-10-06;3865;2512.25;1352.75;439.4;0.65;48;11;115
8584;7705030060;NIPLE             70;70;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3865;2512.25;1352.75;0;0.65;48;11;115
8585;7705030062;CONEXION          51;51;;;;1111;3-0405;15;0;0;0;1998-04-21;1998-08-27;3865;2512.25;1352.75;324.09;0.65;48;11;115
8586;7705030070;CONEXION CARB::73/42;42;;;;1111;8-0505;4;0;0;0;1998-08-03;1998-10-28;4838;3144.7;1693.3;449.32;0.65;48;11;130
8587;7705030081;RACORD CARBURADOR 47;47;;;GG8;1111;1-0705;10;0;0;0;1997-10-27;1997-08-12;4838;3144.7;1693.3;454.65;0.65;48;11;115
8588;7705030088;RACORD         53/63;63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;15087;9806.55;5280.45;0;0.65;48;11;115
8589;7705030089;NIPLE             21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;48;11;253
8590;7705030103;CONECTOR MANGUERA.T4;T4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3865;2512.25;1352.75;0;0.65;48;11;115
8591;7705030126;RACCORD  4 VOCAS  19;19;;;;1111;3-0806;1;0;0;0;1998-10-20;1998-10-21;2500;1625;875;164.32;0.65;833;11;
8592;7705030135;TORNILLO RACORD   19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;463;11;253
8593;7705030154;UNION MANGUERA    21;21;;;NV2;1111;12-0605;2;0;0;0;1998-08-03;1998-05-15;7049;4581.85;2467.15;799.99;0.65;991;11;115
8594;7705030155;UNION MANGUERA    21;21;;;;1111;1-0505;2;0;0;0;1998-08-03;1998-08-12;7050;4582.5;2467.5;799.99;0.65;991;11;115
8595;7705030216;UNION MANGUERA    19;19;;;GG8;1111;2-0105;1;0;0;0;1997-12-18;1998-09-29;8853;5754.45;3098.55;1346.87;0.65;48;11;115
8596;7705030225;UNION MANGUERA    BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3874;2518.1;1355.9;0;0.65;48;11;262
8597;7705030246;UNION CAPSULA  41/21;21;;;;1111;2-0407;37;0;0;0;1998-07-07;1998-10-20;484;314.6;169.4;76.86;0.65;48;11;115
8598;7705030250;NIPLE MULTIPLE    19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2128;1383.2;744.8;0;0.65;991;11;253
8599;7705030253;NIPLE MULTIPLE    19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2760;1794;966;0;0.65;991;11;253
8600;7705035053;GUIA B/B DE AGUA  B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1636;1063.4;572.6;0;0.65;464;11;709
8601;7705035089;PASADOR PEDAL     41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;10195;6626.75;3568.25;0;0.65;994;11;259
8602;7705035148;PASADOR PEDALES   21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;10195;6626.75;3568.25;0;0.65;994;11;259
8603;7705035153;PASADOR PEDALES   22;22;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;10195;6626.75;3568.25;0;0.65;994;11;259
8604;7705035161;PASADOR SOPORTE   21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;995;11;259
8605;7705035163;PASADOR DE PALANC 21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;991;11;649
8606;7705035169;TORNILLO PLATINA  22;22;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1766;1147.9;618.1;0;0.65;996;11;253
8607;7705035177;TORNILLO          19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5634;3662.1;1971.9;0;0.65;991;11;253
8608;7705035179;PASADOR PEDAL     19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;10195;6626.75;3568.25;0;0.65;994;11;250
8609;7705040002;BOCINA MESETA SUP 63;63;;;OO8;1161;8-0205;2;0;0;0;1998-06-08;1998-02-12;8865;3546;5319;959.32;0.4;461;11;637
8610;0770504017;GOMA FILTRO       TB;TB;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;981;11;
8611;7705042093;OBTURADOR FRONT.  T4;T4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;17637;11464.05;6172.95;0;0.65;996;11;688
8612;7705046005;ARANDELA BASTIDOR 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1099;714.35;384.65;0;0.65;465;11;465
8613;7705046011;TUERCA BIELETA LPB;LPB;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1981;1287.65;693.35;0;0.65;465;11;253
8614;7705090001;CONEXION MANGUERA B5;B5;;;;1111;7-0406;1;0;0;0;1998-06-16;1998-07-10;1591;1034.15;556.85;146.12;0.65;48;11;115
8615;7705090012;MANGUERA          TT;TT;;;SS8;1111;2-0908;1;0;0;0;1996-04-04;1996-04-04;6337;4119.05;2217.95;347.82;0.65;975;13;148
8616;7705090049;MANGUERA ELECT.V. B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;8316;5405.4;2910.6;0;0.65;974;11;148
8617;7705090060;MANGUERA RECUP G. B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;25349;16476.85;8872.15;0;0.65;975;11;978
8618;7705090061;MANGUERA RECP.GAS.B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;19644;12768.6;6875.4;0;0.65;974;11;978
8619;7705090575;MANGUERA RECUPER. 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;12673;8237.45;4435.55;0;0.65;975;11;148
8620;7705090617;MANGUERA UNION    BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;57034;37072.1;19961.9;0;0.65;975;11;142
8621;7705090647;MANGUERA MULTIPLE.BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;19581;12727.65;6853.35;0;0.65;975;11;148
8622;7705098008;TORNILLOS         TT;TT;;;;1111;;10;0;0;0;1998-09-24;1998-09-24;1544;1003.6;540.4;126.94;0.65;463;11;253
8623;7705098038;ARANDELA DE BOMBA 21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;465;11;262
8624;7705098040;TUERCA FARO       21;21;;;NV2;1111;15-0505;10;0;0;0;1980-01-01;1980-01-01;1836;1193.4;642.6;152.01;0.65;463;11;262
8625;7705098059;TUERCA FIJ.FARO   22;22;;;;1111;12-0906;3;0;0;0;1996-10-03;1998-10-01;968;629.2;338.8;80.22;0.65;463;11;262
8626;7705098061;TORNILLO CINTURON B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2368;1539.2;828.8;0;0.65;463;11;253
8627;7705098065;TORNILLO CINTURON 19;19;;;;1111;;10;0;0;0;1998-09-24;1998-09-24;1444;938.6;505.4;126.94;0.65;463;11;253
8628;7705098096;TORNILLO;;;;;1111;;1;0;0;0;1997-04-09;1997-04-09;2300;1495;805;0;0.65;463;11;253
8629;7705098116;TORNILLO CINTURON CD;CD;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2809;1825.85;983.15;0;0.65;463;11;253
8630;7705098129;TORNILLOS. 19/BB;19/BB;;;;1111;8-0405;4;0;0;0;1998-07-07;1998-07-07;2300;1495;805;253.01;0.65;463;11;
8631;7705099009;SOPORTE PARABRISA 21;21;;;NV2;1111;15-0105;1;0;0;0;1997-02-18;1998-07-07;2160;1404;756;231.37;0.65;997;11;688
8632;7705099026;SANGLE ELASTICO   BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;6386;4150.9;2235.1;0;0.65;997;11;169
8633;7705099030;SOPORTE FILT AIRE 19;19;;;;1611;;0;0;0;0;1980-01-01;1980-01-01;8364;5436.6;2927.4;0;0.65;36;11;637
8634;7705099031;SOPORTE GATO      19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2942;1912.3;1029.7;0;0.65;463;11;688
8635;7705126000;MANGUERA VASO     21;21;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;11057;6634.2;4422.8;0;0.6;549;13;148
8636;7705126116;MANGUERA B/B GASO.22;22;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;8839;5745.35;3093.65;0;0.65;974;11;148
8637;7705126211;MANGUERA CARBURAD 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;549;11;148
8638;7705126247;MANGUERA AIRE  19/LY;LY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;549;11;148
