ID;NPRO;DPRO;TVEH;CORT;REEM;UBIC;STOC;PCUR;PEND;DIFE;FUEN;FUSA;ZDOC;BPCL;PDUM;PDUA;BPNC;CPRO;FAM1;FAMI;NPRV;CADU
236;608407102;NIPLE             21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;49;11;253
237;608424200;VARILLA DE BALANC 41;;1111;;0;0;0;0;0;;;;7606;0;0;4944;;;28;11;373
238;608504106;TORNILLO FIJ CONV 41;;1111;;0;0;0;0;0;;;;856;0;0;556;;;463;11;253
239;706253004;TORNILLO SOPORTE  19;;1111;;0;0;0;0;0;;;;0;0;0;0;;;463;11;253
240;706305500;TORNILLO    41/73/42;;1111;;0;0;0;0;0;;;;5524;0;0;3591;;;44;11;253
241;706307900;TORNILLO    41/73/42;;1111;;0;0;0;0;0;;;;4261;0;0;2770;;;32;11;253
242;706340500;TORNILLO CULATA 1 41;;1111;;0;0;0;0;0;;;;5648;0;0;3671;;;44;11;253
243;706340600;TORNILLO CULATA 1 41;;1111;;0;0;0;0;0;;;;5691;0;0;3699;;;44;11;253
244;710941100;GUIA VALVULA      TW;;1111;;10905;9;0;0;0;1997-01-28;1997-01-28;;8872;202618;90676;5767;;;45;11;
245;770620123;ROLINERA T.ALT.75/43;;1121;;20506;0;0;0;0;;1998-02-06;;8532;163697;73258;5119;NV1;;972;11;
246;770630346;ROLINERA          63;;1121;;130205;2;0;0;0;;;;16956;326451;146095;10174;NV2;;972;11;
247;830015300;TAPON EJE SELECT. 56;;1111;;0;0;0;0;0;;;;8143;0;0;5293;;;461;11;688
248;830056000;PATIN TENSOR CADE 41;;1111;;0;0;0;0;0;;;;32919;0;0;21397;;;991;11;373
249;852849200;CABEZA BIELETA CA 56;;1111;;40606;1;0;0;0;1998-10-06;1998-08-18;;3871;90692;68197;2516;;;173;11;361
250;853064700;TAPA RADIADOR     TT;;1111;;20605;9;0;0;0;1998-10-20;1998-10-27;;4405;12054;28998;2863;;;17;11;688
251;854530700;BOMBILLO          21;;1111;;150705;6;0;0;0;;1998-10-07;;1296;31019;13882;842;NV2;;635;11;601
252;854865800;FUSIBLE 25 AMP    75;;1121;;0;0;0;0;0;;;;606;0;0;364;;;725;11;571
253;854884800;TORNILL ARRQ63/73/21;;1111;;0;0;0;0;0;;;;18802;0;0;12221;;;991;11;253
254;855545600;FUSIBLE 8 AMP     41;;1121;;0;0;0;0;0;;;;606;0;0;364;;;725;11;571
255;855664400;BORNE BATERIA N(-)TT;;1111;;70905;63;0;0;0;1998-07-03;1998-10-28;;6942;151762;60617;4512;;;728;11;577
256;855824000;FUSIBLE  16 A     41;;1121;;0;0;0;0;0;;;;606;0;0;364;;;725;11;571
257;855898600;FUSIBLE 5 AMP     75;;1121;;0;0;0;0;0;;;;606;0;0;364;;;725;11;571
258;855947200;BORNE BATERIA P(+)TT;;1111;;80805;52;0;0;0;1998-07-03;1998-10-28;;6942;152388;63095;4512;;;728;11;577
259;857113600;PLATINOS       52/70;;1621;;0;0;0;0;0;;;;15263;0;0;9158;;;602;11;532
260;857694300;TAPON BOMBA AGUA  56;;1111;;10105;6;0;0;0;1996-03-04;1996-03-04;;4386;6699;2998;2851;GG8;;17;11;166
261;857720800;JUNTA COLECTOR AD 41;;1421;;0;0;0;0;0;;;;0;0;0;0;;;528;11;484
262;996067900;CAPOT             56;56;1011;;0;0;0;0;0;;;;209187;0;0;135972;;;201;11;619
263;3801815000;TUBO GASOLINA  75/21;;1111;;0;0;0;0;0;;;;44112;0;0;28673;;;974;11;223
264;3801835000;TUBO GASOLINA     19;;1111;;0;0;0;0;0;;;;49929;0;0;32454;;;832;11;223
265;3801845000;TUBO DIRECCION    19;;1171;;30402;1;0;0;0;;;;46959;707175;316478;14088;OO8;;974;11;115
266;3801855000;MANGUERA          21;;1111;;50902;1;0;0;0;;;;52837;73773;330152;34344;SS8;;974;13;148
267;4815011003;PRECINTO          TT;;1911;;0;0;0;0;0;;;;0;0;0;0;;;979;11;121
268;5000367467;ESPEJO EXTERNO    T4;;1111;;260401;1;0;0;0;1998-10-23;1998-10-23;;72851;1918431;804521;47353;;;901;11;220
269;5000387400;PORTA GRASERA     T4;;1111;;150705;0;0;0;0;1997-06-05;1997-06-05;;8550;283409;0;5557;NV1;;148;11;
270;5000387566;ESTOPERA PTA EJE. T4;;1121;;60104;1;0;0;0;1998-04-21;1998-10-28;;10445;256776;112978;6267;;;971;11;493
271;5003001123;TORNILLO... 41/63/21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;463;11;253
272;5003001710;TORNILLO PED.  21/42;;1111;;0;0;0;0;0;;;;2942;0;0;1912;;;463;11;253
273;5003062014;JUNTA DE 24       22;;1421;;30805;7;0;0;0;1998-06-08;1998-08-04;                   *;2661;52937;21742;1597;;;508;11;157
274;5003062165;TORNILLO          21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;463;11;253
275;5003067144;PASADOR TRANSMISOR21;;1111;;0;0;0;0;0;;;;831;0;0;540;;;464;11;259
276;5003101317;TORNILLO          19;;1111;;0;0;0;0;0;;;;2085;0;0;1355;;;463;11;253
277;5516038407;RELE A/A          21;21;1011;;0;0;0;0;0;;;;19924;0;0;12951;;;648;11;568
278;6000014835;GANCHO CARTER     22;;1111;;0;0;0;0;0;;;;1192;0;0;775;;;466;11;247
279;6000022720;TERMINAL DE DIREC BB;;1111;;10808;0;0;0;0;1998-07-07;1998-08-28;;30444;802022;336339;19789;;;112;11;
280;6000022721;TERMINAL DIRECC.  BB;;1111;;140702;2;0;0;0;1998-10-06;1998-08-11;;30444;831726;625427;19789;;;112;11;
281;6000022730;TERMINAL DIRECC.  TW;;1111;;60605;4;0;0;0;1998-08-03;1998-06-16;;31014;814456;349804;20159;;;112;11;
282;6000022731;TERMINAL DIRECC.  TW;;1111;;60504;3;0;0;0;1998-08-03;1998-07-20;;31014;831357;352473;20159;;;112;11;
283;6000025014;TUBERIA CAJA DIR. B5;;1111;;0;0;0;0;0;;;;16756;0;0;10891;;;59;11;115
284;6000025016;TUBERIA DIRECC.   B5;;1111;;0;0;0;0;0;;;;16756;0;0;10891;;;59;11;115
285;6000025034;TUBERIA DIREC.    B5;;1111;;0;0;0;0;0;;;;7550;0;0;4907;;;59;11;115
286;6000025176;ABRAZADERA SUP.   B5;;1611;;0;0;0;0;0;;;;20679;0;0;13441;;;109;11;643
287;6000025177;ABRAZADERA SUPER. B5;;1611;;0;0;0;0;0;;;;20679;0;0;13441;;;109;11;643
288;6000025178;ABRAZADERA GOMA D.B5;;1611;;0;0;0;0;0;;;;9339;0;0;6070;;;981;11;643
289;6000025179;ABRAZADERA GOMA D.B5;;1611;;0;0;0;0;0;;;;9339;0;0;6070;;;981;11;643
290;6000030047;TERMINAL DIREC.   19;;1111;;10503;4;0;0;0;1998-07-08;1998-07-10;;27850;733388;161657;18102;;;112;13;685
291;6000030048;TERMINAL DIREC. D.19;;1111;;40302;3;0;0;0;1998-08-03;1998-06-15;;27850;735485;316768;18102;;;112;13;685
292;6000030064;TERMINAL DIREC.   B5;;1111;;80508;4;0;0;0;1998-08-03;;EX 7701467274;30444;798399;312312;19789;;;112;11;
293;6000030065;TERMINAL DE DIREC B5;;1111;;50303;7;0;0;0;1998-08-03;;;30444;806006;32676;19789;;;112;11;
294;6000056573;BOCINA MESETA     47;;1111;;130405;2;0;0;0;1998-08-05;1998-09-15;;14450;387516;127005;9392;NV1;;461;11;637
295;6000070813;CERRADURA CAPOT.  41;;1111;;0;0;0;0;0;;;;20193;0;0;13125;;;307;11;310
296;6001001854;BARRA ESTABILIZAD 47;;1111;;0;0;0;0;0;;;;112236;0;0;72953;;;128;11;685
297;6001002837;BASE CAJA         56;;1621;;0;0;0;0;0;;;;51026;0;0;30616;;;38;11;643
298;6001003027;VOLANTE MOTOR     42;;1111;;0;0;0;0;0;;;;288715;0;0;187665;;;29;11;472
299;6001007516;MENBRANA MANGUE.  21;;1111;;0;0;0;0;0;;;;5451;0;0;3543;;;994;11;637
300;6001021217;MODULO ENCEND. 42/73;;1131;;150703;1;0;0;0;;;;434972;9859103;4412185;347978;;;610;11;
301;6001022949;SILENCIADOR INT.  CD;;1111;;330302;0;0;0;0;1996-07-26;1996-07-26;;151007;412237;0;98155;;;34;13;991
302;6001023777;MANGUERA RECUP G. 19;;1111;;0;0;0;0;0;;;;38022;0;0;24714;;;975;11;253
303;6001025307;SILENC. FINAL   C53D;;1111;;330202;0;0;0;0;1997-01-06;1997-01-06;;158964;57998;0;103327;;;33;13;688
304;6001025316;SOPORTE DEPOSITO  19;;1111;;0;0;0;0;0;;;;8353;0;0;5429;;;576;11;325
305;6001025320;MANGUERA VASO EXP.19;;1111;7700817818;0;0;0;0;0;;;;109251;0;0;71013;;;730;13;148
306;6001025321;PROTECTOR RAD.INT.19;;1111;;0;0;0;0;0;;;;33458;0;0;21748;;;557;11;169
307;6001025322;BASE MOTOVENTILA. CD;;1621;;0;0;0;0;0;;;;57996;0;0;34798;;;263;11;688
308;6001025339;MANGUERA MULT.    19;;1111;;110507;2;0;0;0;;;;102521;244494;1094169;66639;SS8;;730;11;148
309;6001025340;RADIADOR AGUA  19/CD;;1111;;440201;2;0;0;0;;1997-10-20;;358659;6208641;2778516;233128;NV2;;541;11;721
310;6001025341;PROTECTOR RADIAD  19;;1171;;300302;2;0;0;0;;;;36239;6486;290264;10872;OO8;;553;11;169
311;6001025345;MANGUERA VASO EXP.19;;1111;;50101;2;0;0;0;;;;81879;195285;873947;53221;SS8;;730;13;148
312;6001025346;MANGUERA INF.RAD. 19;;1111;;100608;5;0;0;0;1996-04-01;1996-04-01;;31133;553218;247578;20236;SS8;;549;13;148
313;6001025347;MANGUERA EVAP.    19;;1111;;110404;2;0;0;0;;;;153575;366318;1639361;99824;NV1;;730;11;148
314;6001025365;SOPORTE LATERAL   19;;1111;;0;0;0;0;0;;;;7375;0;0;4794;;;553;11;643
315;6001025377;MANGUERA DEPOSITO 19;;1111;;0;0;0;0;0;;;;83954;0;0;54570;;;59;13;148
316;6001025378;MANGUERA DEPOSITO.19;;1111;;0;0;0;0;0;;;;47155;0;0;30651;;;187;13;148
317;6001025850;GOMA CUPILLA      B5;;1111;;110703;0;0;0;0;1998-10-20;1998-10-21;;24948;59122;14223;16216;;;835;11;673
318;6001025852;COPA AMORTIG.     B5;;1411;7700415728;130302;0;0;0;0;1996-11-18;1997-10-24;EX 7700795239;17053;398525;0;11084;;;820;11;688
319;6001025879;CUNA DE MOTOR    BB;;1131;;600003;2;0;0;0;1998-08-03;1998-09-14;;267747;10711999;4418574;214198;;;147;11;
320;6001030065;TABLERO (3 IND.)  B5;;1131;;40308;1;0;0;0;1998-10-20;;;340249;14260456;0;272199;;;998;11;
321;6001030074;MANILLA PALANCA;;1111;;;0;0;0;0;;;;35007;0;0;22755;;;;11;
322;6001030130;RETROV INT.   F4 /FS;F4/FS;1111;;;3;0;0;0;1998-09-24;;GRIS;75232;2112145;1177831;48901;;;901;11;
323;6001030131;RETROVISOR EXT/D  FS;FS;1121;;;2;0;0;0;1998-09-22;;GRIS;81501;2112145;1433223;48901;;;901;11;220
324;6001030150;PLAT GUARD. T/IZQ FS;;1111;;;1;0;0;0;1998-09-22;;;34200;960542;651788;22230;;;343;11;130
325;6001030151;PLAT. GUARD. T/D FS;;1111;;;1;0;0;0;1998-09-22;;;34200;960542;651788;22230;;;343;11;130
326;6001030152;TOPE PTA. T/IZQ  FS;;1111;;;1;0;0;0;1998-09-22;;;5412;152033;103164;3518;;;343;11;325
327;6001030153;TOPE PUERTA T/D   FS;;1111;;;1;0;0;0;1998-09-22;;;5412;152033;103164;3518;;;343;11;325
328;6001030184;CONMUTADOR LUCES  FS;;1111;;;1;0;0;0;1998-09-22;;;62094;1743423;1183022;40361;;;679;11;565
329;6001040100;PANTALLA TERMICA  19;;1111;;70808;4;0;0;0;1998-06-10;1998-02-04;;40710;1043559;434757;26461;;;;11;
330;6001040293;JUNTA TAPA VALV.   S;;1111;;;0;0;0;0;;;;8468;0;0;5504;;;;11;
331;6001040295;JUNTA TAPA CADEN  75;;1421;;0;0;0;0;0;;;;41277;0;0;24766;;;529;11;181
332;6001040296;JUNTA CARTER      SP;;1421;;150209;1;0;0;0;1996-05-08;1996-05-08;;51650;54694;244769;30990;;;529;11;481
333;6001040316;VALVULA TEMP.     19;;1111;;0;0;0;0;0;;;;16894;0;0;10981;;;625;11;444
334;6001040356;BUJIAS CHAMP.     CD;;1111;7700871617;0;0;0;0;0;;;;4170;0;0;2710;;;601;13;511
335;6001040547;JUNTA CARTER ACEI.T4;;1421;;100102;4;0;0;0;1998-08-03;1998-05-27;EX 7700695943;47745;1155447;501611;28647;NV1;;529;11;481
336;6006000080;REJILLA AUTOPARLA.T4;;1111;;0;0;0;0;0;;;;32883;0;0;21374;;;909;11;169
337;6006000254;FUSIBLERA         T4;;1111;;0;0;0;0;0;;;;59254;0;0;38515;;;574;11;565
338;6006000436;PARACHOQUE DEL.F4/FS;;1111;7700309515;0;0;0;0;0;;;;190839;0;0;124045;;;282;11;622
339;6006000474;PARACHOQUE TRA.F4/FS;;1611;;0;1;0;0;0;1998-09-11;1998-09-24;;97251;2695228;4295695;63213;;;284;11;325
340;6006000653;MANGUERA FRASC/EV FS;;1121;;;1;0;0;0;1998-09-22;;;34601;89705;608705;20761;;;540;11;148
341;6006000654;MANGU SUP.RAD. F4/FS;;1111;;70604;2;0;0;0;1998-05-26;1998-05-27;;22676;579693;474524;14739;;;540;13;
342;6006000656;MANGUERA BOMBA    FS;;1121;;;1;0;0;0;1998-09-22;;;34601;89705;608705;20761;;;540;11;148
343;6006000736;MANGU INF.RAD. F4/FS;;1111;;0;2;0;0;0;1998-09-22;;;57581;159605;108302;37428;;;540;13;
344;6006000866;INTERRUPTOR IGN.  T4;;1121;;0;0;0;0;0;;;;0;0;0;0;;;681;11;562
345;6006000938;VIDRIO FIJO T.I.  F4;;1111;;0;0;0;0;0;;;;56015;0;0;36410;;;855;13;214
346;6006000939;VIDRIO FIJO TRA.D.F4;;1111;;0;0;0;0;0;;;;56015;0;0;36410;;;855;13;214
347;6006000940;VIDRIO TRAS.IZQ.D.F4;;1111;;0;0;0;0;0;;;;54486;0;0;35416;;;854;13;214
348;6006001448;TAPA OVERCOA      F4;;1111;;0;0;0;0;0;;;;29308;0;0;19050;;;698;11;169
349;6006001585;SOPRTE ABSORBEDOR T4;;1111;;0;0;0;0;0;;;;19854;0;0;12905;;;109;11;688
350;6006001590;VALVULA TEMPERAT  T4;;1111;;130507;2;0;0;0;1997-01-20;1997-01-20;;36612;83284;372716;23798;NV2;;625;11;444
351;6006001834;VISERA TABLERO    F4;;1111;;0;0;0;0;0;;;;54287;0;0;35287;;;330;11;169
352;6006003064;TERMINAL DIRECC.  B5;;1111;;;0;0;0;0;;;;30444;0;0;19789;;;112;11;
353;6006003526;MANGUERA CAL.     73;;1121;;130401;2;0;0;0;;;EX 7700762034;78975;113458;507752;47385;NV2;;730;13;
354;6006003705;PARRILLA DELANTERA T;;1111;;350203;0;0;0;0;1998-09-10;1998-10-28;;438572;1215561;7016681;285072;NV1;;338;11;169
355;6006003789;AMORTIGUADOR TRA  F4;;1421;;280303;2;0;0;0;1998-01-12;1997-10-30;EX 7700733849;68597;1714636;2059505;41158;SS8;;820;13;673
356;6006003822;AMORTIGUADOR TRAS FS;;1121;;;2;0;0;0;1998-09-22;;;67711;1755073;1190927;40627;;;820;11;673
357;6006004557;GUAYA EMBRAG 73/FS;;1521;;620401;70;0;0;0;1998-08-03;1998-10-28;;7743;182992;75021;4646;;;825;11;232
358;6006675950;BOCEL             75;;1111;;0;0;0;0;0;;;;7451;0;0;4843;;;0;11;
359;6010000469;INYECTOR          5T;;1111;;0;0;0;0;0;;;;0;0;0;0;;;516;11;
360;6025000774;TUBO LLENADO GAS  SP;;1111;;0;0;0;0;0;;;;43540;0;0;28301;;;546;11;223
361;6025007321;PARABRISA DELANT  SP;;1131;;0;0;0;0;0;;;;206242;0;0;164994;;;851;13;
362;6025007414;EMBLEMA ESPACE    SP;;1111;;0;0;0;0;0;;;;27551;0;0;17908;;;345;11;346
363;6025008722;PLATINA           SP;;1111;;0;0;0;0;0;;;;26946;0;0;17515;;;341;11;637
364;6025071060;ASIENTO TRASERO  S/P;;1901;;0;0;0;0;0;;;;249749;0;0;249749;;;384;11;
365;6025100205;VIDRIO PTA.DEL.IZ.SP;;1111;;0;0;0;0;0;;;;71958;0;0;46773;;;856;13;214
366;6025100206;VIDRIO PTA.DEL.D. SP;;1111;;0;0;0;0;0;;;;71958;0;0;46773;;;856;13;214
367;6025100207;VIDRIO PTA TRAS.I.SP;;1111;;0;0;0;0;0;;;;71958;0;0;46773;;;856;13;214
368;6025100208;VIDRIO PTA.TRAS.D.SP;;1111;;0;0;0;0;0;;;;71958;0;0;46773;;;856;13;214
369;6025100209;LUNETA TRAS.      SP;;1111;;0;0;0;0;0;;;;0;0;0;0;;;854;13;214
370;6025101036;PARRILLA          SP;;1111;;0;0;0;0;0;;;;103177;0;0;67065;;;338;11;169
371;6025101338;RADIADOR AGUA     SP;;1131;;0;0;0;0;0;;;;357513;0;0;286010;;;541;11;721
372;6025101341;RADIADOR AGUA     SP;;1131;;0;0;0;0;0;;;;357513;0;0;286010;;;541;11;721
373;6025101819;CEPILLO TRAS.     SP;;1121;;0;0;0;0;0;;;;17515;0;0;10509;;;674;11;553
374;6025102637;MANG.INF.RAD.     SP;;1111;;0;0;0;0;0;;;;0;0;0;0;;;549;13;148
375;6025103104;RIN ALUMINIO      SP;;1201;;0;0;0;0;0;;;;102252;0;0;102252;;;801;13;178
376;6025103267;PLATINA TRAS.IZQ. SP;;1111;;0;0;0;0;0;;;;26946;0;0;17515;;;341;11;637
377;6025103874;CABLE BOBINA      SP;;1121;;0;0;0;0;0;;;;12817;0;0;7690;;;623;11;604
378;6025103875;CONDENSADOR A/A   SP;;1131;;0;0;0;0;0;;;;462309;0;0;369847;;;545;11;247
379;6025103966;EMBELLECEDOR RIN  SP;;1201;;0;0;0;0;0;;;;8750;0;0;8750;;;339;11;
380;6025103993;MANG.INF.RAD.     SP;;1111;;0;0;0;0;0;;;;38480;0;0;25012;;;549;13;148
381;6025105848;MOTOVENT./ASPA    SP;;1611;;0;0;0;0;0;;;;167604;0;0;108943;;;692;11;496
382;6025106801;CEPILLO L/P.      SP;;1121;;0;0;0;0;0;;;;26785;0;0;16071;;;674;11;553
383;6025106822;GUIA VIDRIO D.I.  SP;;1111;;0;0;0;0;0;;;;21379;0;0;13896;;;317;11;169
384;6025107333;EMBELLECEDOR RING SP;;1201;;0;0;0;0;0;;;;9569;0;0;9569;;;339;11;679
385;6025107375;MANG.SUP.RAD.     SP;;1111;;0;0;0;0;0;;;;76414;0;0;49669;;;549;13;148
386;6025107862;EMBLEMA PARRILLA  SP;;1111;;0;0;0;0;0;;;;17810;0;0;11576;;;345;11;346
387;6025108901;REPARTIDOR FREN.  SP;;1111;;0;0;0;0;0;1996-04-02;1996-04-02;;88576;1818495;0;57574;;;998;11;709
388;6025110276;MANILLA PTA       SP;;1111;;10505;1;0;0;0;1904-04-04;1904-04-04;;26460;30618;137023;17199;NV2;;998;11;325
389;6025110552;FUNDA ANTIRRUIDO  TW;;1111;;20104;4;0;0;0;;;;7620;161141;72114;4953;;;835;11;130
390;6025170011;MICA CRUCE IZQ.   SP;;1521;;0;0;0;0;0;;;;25882;0;0;15529;;;634;11;553
391;6025170012;MICA CRUCE DER.   SP;;1121;;0;0;0;0;0;;;;28656;0;0;17194;;;634;11;
392;6025170041;STOP TRAS.IZQ.    SP;;1521;;0;0;0;0;0;;;;77882;0;0;46729;;;633;11;553
393;6025170042;STOP TRAS.DER.    SP;;1521;;0;0;0;0;0;;;;77882;0;0;46729;;;633;11;553
394;6025170103;PARACHOQUE DELANT.SP;;1611;;0;0;0;0;0;;;;374243;0;0;243258;;;282;11;
395;6025170130;PARABRISAS        SP;;1111;;0;0;0;0;0;;;;349725;0;0;227321;;;851;13;214
396;6025170157;PARAF.DEL.IZQ.    SP;;1021;;0;0;0;0;0;;;;132137;0;0;79282;;;200;11;619
397;6025170158;PARAF.DEL.DER.    SP;;1021;;0;0;0;0;0;;;;132137;0;0;79282;;;200;11;619
398;6025170167;PARAF.TRAS.IZQ.   SP;;1021;;0;0;0;0;0;;;;0;0;0;0;;;205;11;619
399;6025170168;PARAF.TRAS.DER.   SP;;1021;;0;0;0;0;0;;;;0;0;0;0;;;205;11;619
400;6025170170;PASTILLA FRENO    SP;;1521;;0;0;0;0;0;;;;0;0;0;0;;;803;13;703
401;6025170285;CAPOT             SP;SP;1011;;0;0;0;0;0;;;;0;0;0;0;;;201;11;619
402;6025170287;BRAZO L/P         SP;;1111;;0;0;0;0;0;;;;60195;0;0;39127;;;553;11;553
403;6025170288;BRAZO L/P DER.    SP;;1111;;0;0;0;0;0;;;;60195;0;0;39127;;;553;11;553
404;6025170411;VID.FIJO PTA.D.I. SP;;1111;;0;0;0;0;0;;;;81902;0;0;53236;;;856;13;214
405;6025170412;VID.FIJO PTA.D.D. SP;;1111;;0;0;0;0;0;;;;81846;0;0;53200;;;856;13;214
406;6025170415;VID.FIJO TRAS.IZ. SP;;1111;;0;0;0;0;0;;;;93567;0;0;60819;;;856;13;214
407;6025170416;VID.FIJO TRAS.DE. SP;;1111;;0;0;0;0;0;;;;93567;0;0;60819;;;856;13;214
408;6025170586;PASTILLA TRASERA  SP;;1521;;0;0;0;0;0;;;;70186;0;0;42112;;;803;13;703
409;6025170726;COMPUERTA TRAS.   SP;;1111;;0;0;0;0;0;;;;0;0;0;0;;;203;11;619
410;6025170787;ESPEJO RETRO.IZQ. SP;;1111;;0;0;0;0;0;;;;171967;0;0;111779;;;901;11;220
411;6025170803;FARO DEL.IZQ.     SP;;1521;;0;0;0;0;0;;;;209921;0;0;125953;;;632;11;541
412;6025170804;FARO DEL.DER.     SP;;1521;;0;0;0;0;0;;;;209921;0;0;125953;;;632;11;541
413;6050070163;PARAFANGO DEL.DER.SP;;1121;;0;0;0;0;0;;;;133600;0;0;80160;;;200;11;
414;7401269084;RESISTENCIAS BOBI 75;;1111;;0;0;0;0;0;;;;69955;0;0;45471;;;888;11;580
415;7401269118;CAJA REGULADORA   75;;1111;;0;0;0;0;0;;;;468041;0;0;304227;;;888;11;520
416;7401317957;VALVULA REGULAC.  22;;1131;;60203;0;0;0;0;1998-04-21;1998-10-30;;253858;10938118;391035;203086;;;194;11;562
417;7700053298;ARANDELA RADIADOR 19;;1111;;0;0;0;0;0;;;;0;0;0;0;;;262;11;262
418;7700098096;TORNILLO POLEA;;1111;;0;0;0;0;0;;;;2528;0;0;1643;;;463;11;253
419;7700101348;ESTOPERA ARBOL L. B5;;1121;;70803;6;0;0;0;1998-06-08;1998-10-28;30X42X6EX 7700749395;4087;9736;38211;2452;;;971;11;493
420;7700101580;EJE DE TOMA       T4;;1111;;90509;0;0;0;0;1998-07-07;1998-10-15;EX 7700351596;100068;2687209;1165487;65044;;;0;11;
421;7700101662;CALCULAD CAJA .BY/LY;;1131;;10309;2;0;0;0;1998-10-06;1998-10-06;EX 7700850841;378000;10888182;4961919;302400;;;571;11;748
422;7700101968;SONDA TEMP  A/A   C6;C6;1421;;;0;0;0;0;;;SAFIR I;28110;0;0;16866;;;96;11;
423;7700101969;CAPTADOR VELOC    C6;;1111;;;0;0;0;0;;;;28655;0;0;18626;;;714;11;
424;7700102012;KIT TAPA ROTOR    19;;1121;;200902;0;0;0;0;1998-09-10;1998-10-09;;26435;497389;26853;15861;;;615;11;535
425;7700102090;GUIA EJE TOMA     TW;;1111;;80103;1;0;0;0;1998-09-10;1998-09-21;;45748;1268103;731997;29736;;;;11;
426;7700102183;ELECTRO PILOTO   MJ;;1111;;100403;4;0;0;0;1998-07-07;1998-04-22;;122910;3189353;1234937;79891;;;573;11;
427;7700103502;BUJIAS WR8DC04 B8/4H;;1111;;10602;72;0;0;0;1998-07-03;1998-10-28;EX 7700861472 VER 7700861472;2860;66192;56418;1859;;;601;11;
428;7700103533;BUJIA             C6;C6;1131;;;0;0;0;0;;;SAFIR I;6100;0;0;4880;;;601;11;748
429;7700103872;GORRO VALV     LG/SP;;1111;;90505;13;0;0;0;1998-10-06;1998-10-27;EX 7700736465;3074;85489;53773;1998;;;508;11;
430;7700105814;CALCULADOR       FS;;1131;;;1;0;0;0;1998-09-22;;;250212;10642275;722145;200170;;;642;11;652
431;7700106172;EMPACADURA T. VAL C6;;1111;;270401;4;0;0;0;1997-12-02;1998-02-17;;14366;388856;150864;9338;;;529;11;
432;7700107662;CABLES BUJIA      C6;;1111;;200202;2;0;0;0;1998-03-05;1998-03-11;;29294;841143;290953;19041;;;623;11;
433;7700108452;CALCULADOR ELECT. TW;;1131;;;3;0;0;0;1998-09-24;;;250212;10642275;3360984;200170;;;642;11;652
434;7700108488;CALCULADOR INY.  C6;;1131;;160401;1;0;0;0;1997-12-02;;EMBRAGUE PILOTADO;340200;14163901;549517;272160;;;;11;
435;7700108489;MODULO ENCENDIDO C6;;1431;;80903;2;0;0;0;1998-03-05;;EX 7700107708;260292;10860255;2821937;208234;;;642;11;
436;7700108493;CALCULADOR INY    C6;;1131;;;3;0;0;0;1998-09-30;;;347000;14808315;5369723;277600;;;571;11;748
437;7700109050;CALCULADOR INY.   C6;C6;1131;;;0;0;0;0;;;SAFIR II;262562;0;0;210050;;;642;11;748
438;7700110147;COLECT GUIA 75/63/21;;1111;;60805;53;0;0;0;1998-09-22;1998-09-30;EX 7700737124;984;4039;23618;640;;;465;11;
439;7700147318;TWINGO ROUGE;;1131;;;0;0;0;0;1904-04-04;1904-04-04;;0;0;0;0;;;511;11;
440;7700244102;CAJA AUTOMATICA   75;;1131;;0;0;0;0;0;;;;0;0;0;0;;;101;11;652
441;7700260501;JGO CABLES BUJIAS SF;;1131;;0;0;0;0;0;;;;91203;0;0;72962;;;623;11;
442;7700260681;RACCORD  3 VOCAS  19;;1111;;20806;1;0;0;0;1998-06-16;1998-07-10;;21441;549525;196115;13937;GG8;;48;11;
443;7700260888;CORREA DIRECC.    SF;;1121;;0;0;0;0;0;;;;13668;0;0;8201;;;503;13;
444;7700260889;CORREA ALTER.     SF;;1121;;0;0;0;0;0;;;;20647;0;0;12388;;;503;13;
445;7700260934;REG DE PRESION    19;;1111;;50406;1;0;0;0;1904-04-04;1997-12-03;;46807;67251;300964;30425;GG8;;181;11;361
446;7700261012;CABLE BOBINA      SF;;1131;;0;0;0;0;0;;;;17141;0;0;13713;;;623;11;
447;7700266022;MANGUERA          75;;1121;;30306;4;0;0;0;1997-10-29;1997-08-27;;12539;297804;133274;7523;SS8;;549;13;148
448;7700266026;MANGUERA        R-75;;1121;;0;0;0;0;0;;;;45008;0;0;27005;;;549;13;148
449;7700266044;ARANDELA CARTER   21;;1181;;10206;14;0;0;0;1997-07-22;1997-07-22;;1879;145;6489;376;OO8;;465;11;262
450;7700266680;CORREA ALTENADOR  SP;;1121;;0;0;0;0;0;;;;25631;0;0;15379;;;503;13;
451;7700267430;CORREA DIREC.     SP;;1421;;0;0;0;0;0;;;;9257;0;0;5554;;;503;13;151
452;7700267479;PASADOR           SP;;1111;;30806;6;0;0;0;1996-05-08;1996-05-08;;1893;4418;19772;1230;;;422;11;
453;7700267481;EMPACADURA        22;;1021;;0;0;0;0;0;;;;2617;0;0;1570;;;524;11;205
454;7700267544;JUNTA CAJA MARIP. 22;;1411;;0;0;0;0;0;;;;1113;0;0;723;;;524;11;157
455;7700267926;TAPA TERMOSTATO   75;;1111;;0;0;0;0;0;;;;37830;0;0;24589;;;51;11;790
456;7700267945;CORREA COMP.      SP;;1421;;0;0;0;0;0;;;;12532;0;0;7519;;;503;13;151
